代码_1980,一级行政区_1980,二级行政区_1980,名称_1980,级别_1980,代码_1981,一级行政区_1981,二级行政区_1981,名称_1981,级别_1981,代码_1982,一级行政区_1982,二级行政区_1982,名称_1982,级别_1982,代码_1983,一级行政区_1983,二级行政区_1983,名称_1983,级别_1983,代码_1984,一级行政区_1984,二级行政区_1984,名称_1984,级别_1984,代码_1985,一级行政区_1985,二级行政区_1985,名称_1985,级别_1985,代码_1986,一级行政区_1986,二级行政区_1986,名称_1986,级别_1986,代码_1987,一级行政区_1987,二级行政区_1987,名称_1987,级别_1987,代码_1988,一级行政区_1988,二级行政区_1988,名称_1988,级别_1988,代码_1989,一级行政区_1989,二级行政区_1989,名称_1989,级别_1989,代码_1990,一级行政区_1990,二级行政区_1990,名称_1990,级别_1990,代码_1991,一级行政区_1991,二级行政区_1991,名称_1991,级别_1991,代码_1992,一级行政区_1992,二级行政区_1992,名称_1992,级别_1992,代码_1993,一级行政区_1993,二级行政区_1993,名称_1993,级别_1993,代码_1994,一级行政区_1994,二级行政区_1994,名称_1994,级别_1994,代码_1995,一级行政区_1995,二级行政区_1995,名称_1995,级别_1995,代码_1996,一级行政区_1996,二级行政区_1996,名称_1996,级别_1996,代码_1997,一级行政区_1997,二级行政区_1997,名称_1997,级别_1997,代码_1998,一级行政区_1998,二级行政区_1998,名称_1998,级别_1998,代码_1999,一级行政区_1999,二级行政区_1999,名称_1999,级别_1999,代码_2000,一级行政区_2000,二级行政区_2000,名称_2000,级别_2000,代码_2001,一级行政区_2001,二级行政区_2001,名称_2001,级别_2001,代码_2002,一级行政区_2002,二级行政区_2002,名称_2002,级别_2002,代码_2003,一级行政区_2003,二级行政区_2003,名称_2003,级别_2003,代码_2004,一级行政区_2004,二级行政区_2004,名称_2004,级别_2004,代码_2005,一级行政区_2005,二级行政区_2005,名称_2005,级别_2005,代码_2006,一级行政区_2006,二级行政区_2006,名称_2006,级别_2006,代码_2007,一级行政区_2007,二级行政区_2007,名称_2007,级别_2007,代码_2008,一级行政区_2008,二级行政区_2008,名称_2008,级别_2008,代码_2009,一级行政区_2009,二级行政区_2009,名称_2009,级别_2009,代码_2010,一级行政区_2010,二级行政区_2010,名称_2010,级别_2010,代码_2011,一级行政区_2011,二级行政区_2011,名称_2011,级别_2011,代码_2012,一级行政区_2012,二级行政区_2012,名称_2012,级别_2012,代码_2013,一级行政区_2013,二级行政区_2013,名称_2013,级别_2013,代码_2014,一级行政区_2014,二级行政区_2014,名称_2014,级别_2014,代码_2015,一级行政区_2015,二级行政区_2015,名称_2015,级别_2015,代码_2016,一级行政区_2016,二级行政区_2016,名称_2016,级别_2016,代码_2017,一级行政区_2017,二级行政区_2017,名称_2017,级别_2017,代码_2018,一级行政区_2018,二级行政区_2018,名称_2018,级别_2018,代码_2019,一级行政区_2019,二级行政区_2019,名称_2019,级别_2019,代码_2020,一级行政区_2020,二级行政区_2020,名称_2020,级别_2020,代码_2021,一级行政区_2021,二级行政区_2021,名称_2021,级别_2021,代码_2022,一级行政区_2022,二级行政区_2022,名称_2022,级别_2022,代码_2023,一级行政区_2023,二级行政区_2023,名称_2023,级别_2023,代码_2024,一级行政区_2024,二级行政区_2024,名称_2024,级别_2024
432700,湖南省,衡阳地区,衡阳地区,地级,,,,,,,,,,,432900,湖南省,零陵地区,零陵地区,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431100,湖南省,永州市,永州市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442300,广东省,汕头地区,汕头地区,地级,,,,,,,,,,,440500,广东省,汕头市,汕头市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442300,广东省,汕头地区,汕头地区,地级,,,,,,,,,,,441001,广东省,直辖,潮州市,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442600,广东省,韶关地区,韶关地区,地级,,,,,,,,,,,440100,广东省,广州市,广州市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442600,广东省,韶关地区,韶关地区,地级,,,,,,,,,,,440200,广东省,韶关市,韶关市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442700,广东省,佛山地区,佛山地区,地级,,,,,,,,,,,440400,广东省,珠海市,珠海市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442700,广东省,佛山地区,佛山地区,地级,,,,,,,,,,,440600,广东省,佛山市,佛山市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442700,广东省,佛山地区,佛山地区,地级,,,,,,,,,,,440700,广东省,江门市,江门市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442900,广东省,湛江地区,湛江地区,地级,,,,,,,,,,,440700,广东省,江门市,江门市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442900,广东省,湛江地区,湛江地区,地级,,,,,,,,,,,440800,广东省,湛江市,湛江市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442900,广东省,湛江地区,湛江地区,地级,,,,,,,,,,,440900,广东省,茂名市,茂名市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452222,广西壮族自治区,柳州地区,柳城县,县级,,,,,,,,,,,450200,广西壮族自治区,柳州市,柳州市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452222,广西壮族自治区,柳州地区,柳城县,县级,,,,,,,,,,,450222,广西壮族自治区,柳州市,柳城县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542131,西藏自治区,昌都地区,察隅县,县级,,,,,,,,,,,542626,西藏自治区,林芝地区,察隅县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,360600,江西省,鹰潭市,鹰潭市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,542600,西藏自治区,林芝地区,林芝地区,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540400,西藏自治区,林芝市,林芝市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,622901,甘肃省,临夏回族自治州,临夏市,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,320511,江苏省,苏州市,郊区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320505,江苏省,苏州市,虎丘区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,360500,江西省,新余市,新余市,地级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,232603,黑龙江省,黑河地区,五大连池市,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239010,黑龙江省,直辖,五大连池市,县级,,,,,,231182,黑龙江省,黑河市,五大连池市,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,653201,新疆维吾尔自治区,和田地区,和田市,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,542430,西藏自治区,那曲地区,尼玛县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540629,西藏自治区,那曲市,尼玛县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,320211,江苏省,无锡市,滨湖区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,642226,宁夏回族自治区,固原地区,彭阳县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640425,宁夏回族自治区,固原市,彭阳县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,332430,浙江省,金华地区,龙游县,县级,,,,,,330825,浙江省,衢州市,龙游县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,210905,辽宁省,阜新市,清河门区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,332431,浙江省,金华地区,磐安县,县级,,,,,,330727,浙江省,金华市,磐安县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,542134,西藏自治区,昌都地区,盐井县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542129,西藏自治区,昌都地区,芒康县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540328,西藏自治区,昌都市,芒康县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,542528,西藏自治区,阿里地区,隆格尔县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542333,西藏自治区,日喀则地区,仲巴县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540232,西藏自治区,日喀则市,仲巴县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132705,河北省,唐山地区,郊区,县级,,,,,,,,,,,130305,河北省,秦皇岛市,郊区,县级,130302,河北省,秦皇岛市,海港区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132705,河北省,唐山地区,郊区,县级,,,,,,,,,,,130305,河北省,秦皇岛市,郊区,县级,130303,河北省,秦皇岛市,山海关区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132705,河北省,唐山地区,郊区,县级,,,,,,,,,,,130305,河北省,秦皇岛市,郊区,县级,130304,河北省,秦皇岛市,北戴河区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210511,辽宁省,本溪市,立新区,县级,,,,,,,,,,,,,,,,210502,辽宁省,本溪市,平山区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210511,辽宁省,本溪市,立新区,县级,,,,,,,,,,,,,,,,210503,辽宁省,本溪市,溪湖区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210511,辽宁省,本溪市,立新区,县级,,,,,,,,,,,,,,,,210504,辽宁省,本溪市,明山区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210511,辽宁省,本溪市,立新区,县级,,,,,,,,,,,,,,,,210505,辽宁省,本溪市,南芬区,县级,210511,辽宁省,本溪市,南芬区,县级,210505,辽宁省,本溪市,南芬区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210822,辽宁省,营口市,盘山县,县级,,,,,,,,,,,,,,,,211102,辽宁省,盘锦市,双台子区,县级,,,,,,211102,辽宁省,盘锦市,双台子区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210822,辽宁省,营口市,盘山县,县级,,,,,,,,,,,,,,,,211103,辽宁省,盘锦市,兴隆台区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210822,辽宁省,营口市,盘山县,县级,,,,,,,,,,,,,,,,211111,辽宁省,盘锦市,郊区,县级,,,,,,211122,辽宁省,盘锦市,盘山县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212122,辽宁省,铁岭地区,开原县,县级,,,,,,,,,,,,,,,,211204,辽宁省,铁岭市,清河区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212122,辽宁省,铁岭地区,开原县,县级,,,,,,,,,,,,,,,,211222,辽宁省,铁岭市,开原县,县级,,,,,,,,,,,,,,,,219007,辽宁省,直辖,开原市,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211282,辽宁省,铁岭市,开原市,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212126,辽宁省,铁岭地区,法库县,县级,,,,,,,,,,,,,,,,211203,辽宁省,铁岭市,铁法区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212126,辽宁省,铁岭地区,法库县,县级,,,,,,,,,,,,,,,,211226,辽宁省,铁岭市,法库县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210124,辽宁省,沈阳市,法库县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212201,辽宁省,朝阳地区,朝阳市,县级,,,,,,,,,,,,,,,,211302,辽宁省,朝阳市,双塔区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212201,辽宁省,朝阳地区,朝阳市,县级,,,,,,,,,,,,,,,,211303,辽宁省,朝阳市,龙城区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212221,辽宁省,朝阳地区,朝阳县,县级,,,,,,,,,,,,,,,,211303,辽宁省,朝阳市,龙城区,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212221,辽宁省,朝阳地区,朝阳县,县级,,,,,,,,,,,,,,,,211321,辽宁省,朝阳市,朝阳县,县级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
